payment_id,customer_id,amount,payment_method,hour_of_day,day_of_week,retry_count,failure_reason,failure_source,failure_step,failure_code,customer_tenure_days,previous_success_count,previous_failure_count,customer_recent_activity,historical_recovery_rate,recovered
P08220,C0388,1370.11,upi,22,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,49,8,2,medium,0.7272727272727273,1
P08221,C0926,1692.88,netbanking,19,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,835,5,1,high,0.7142857142857143,0
P08222,C0615,2072.85,netbanking,23,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,521,3,1,medium,0.6,1
P08223,C0095,6854.87,card,16,Sunday,2,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,793,9,4,low,0.6428571428571429,0
P08224,C0430,4834.51,upi,4,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,852,11,1,medium,0.8461538461538461,0
P08225,C0795,2579.78,upi,19,Saturday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,147,6,2,medium,0.6666666666666666,1
P08226,C0941,5223.06,wallet,3,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1265,3,3,medium,0.42857142857142855,0
P08227,C0725,2680.23,upi,18,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,958,9,0,medium,0.9,1
P08228,C0037,3664.94,netbanking,0,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1005,12,3,high,0.75,0
P08229,C0393,1530.06,netbanking,20,Saturday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1001,7,3,medium,0.6363636363636364,1
P08230,C0573,1544.25,upi,23,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,206,8,0,low,0.8888888888888888,0
P08231,C0291,3468.05,netbanking,9,Tuesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,367,7,2,medium,0.7,0
P08232,C0874,3475.84,card,5,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,563,5,2,high,0.625,0
P08233,C0303,8194.19,card,11,Thursday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,430,3,2,medium,0.5,1
P08234,C0756,4911.45,upi,16,Tuesday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,856,9,2,high,0.75,0
P08235,C0917,1822.66,card,4,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,728,9,3,medium,0.6923076923076923,0
P08236,C0401,828.76,card,21,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,80,4,1,medium,0.6666666666666666,1
P08237,C0823,7205.43,upi,8,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1388,12,3,medium,0.75,0
P08238,C0344,4153.35,upi,8,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1402,7,3,low,0.6363636363636364,1
P08239,C0863,7857.49,netbanking,4,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1248,10,0,high,0.9090909090909091,0
P08240,C0518,4716.22,wallet,18,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1096,6,6,high,0.46153846153846156,1
P08241,C0377,18123.46,upi,21,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1229,10,3,medium,0.7142857142857143,0
P08242,C0931,2400.95,upi,23,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,57,8,2,medium,0.7272727272727273,0
P08243,C0818,3106.99,upi,10,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,767,11,2,medium,0.7857142857142857,0
P08244,C0165,6571.32,upi,11,Sunday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,675,9,1,low,0.8181818181818182,0
P08245,C0013,7065.76,card,4,Wednesday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1426,13,2,medium,0.8125,0
P08246,C0025,4134.39,upi,7,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,306,3,3,low,0.42857142857142855,0
P08247,C0736,607.23,upi,16,Friday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,479,9,0,medium,0.9,0
P08248,C0123,508.79,card,7,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1101,9,1,medium,0.8181818181818182,1
P08249,C0129,2026.47,netbanking,1,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,755,10,5,high,0.625,1
P08250,C0817,3046.7,upi,22,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,793,5,0,high,0.8333333333333334,1
P08251,C0634,460.36,card,17,Friday,2,incorrect_otp,customer,payment_authorization,SERVER_ERROR,540,5,0,high,0.8333333333333334,0
P08252,C0547,2893.41,upi,18,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,705,7,3,medium,0.6363636363636364,0
P08253,C0595,5716.93,card,20,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,598,6,0,high,0.8571428571428571,0
P08254,C0309,2809.61,card,9,Monday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,499,16,0,medium,0.9411764705882353,0
P08255,C0436,4004.31,netbanking,6,Friday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,1159,6,2,low,0.6666666666666666,0
P08256,C0182,5365.89,netbanking,8,Friday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,739,8,3,low,0.6666666666666666,0
P08257,C0588,601.08,card,11,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1152,9,2,low,0.75,0
P08258,C0616,5724.91,netbanking,11,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,942,7,4,low,0.5833333333333334,0
P08259,C0744,1431.48,card,4,Monday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1172,7,0,medium,0.875,1
P08260,C0815,2349.35,card,10,Friday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,132,8,6,low,0.5333333333333333,1
P08261,C0043,1539.03,card,16,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1297,10,1,low,0.8333333333333334,1
P08262,C0404,8724.46,card,14,Saturday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1178,9,1,high,0.8181818181818182,1
P08263,C0929,922.95,card,10,Sunday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1245,9,1,high,0.8181818181818182,0
P08264,C0605,11864.97,netbanking,14,Wednesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1216,6,3,low,0.6,0
P08265,C0656,32592.18,card,15,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,485,6,4,high,0.5454545454545454,1
P08266,C0766,631.99,card,18,Sunday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,505,8,0,medium,0.8888888888888888,0
P08267,C0590,1658.96,upi,20,Sunday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1078,8,2,medium,0.7272727272727273,0
P08268,C0263,5499.69,card,11,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,283,9,4,low,0.6428571428571429,0
P08269,C0070,1103.84,upi,2,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1441,9,2,high,0.75,1
P08270,C0661,2271.34,upi,7,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,416,8,1,low,0.8,0
P08271,C0292,3554.17,card,23,Saturday,2,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,851,13,4,low,0.7222222222222222,0
P08272,C0214,1461.44,upi,10,Monday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,276,4,1,medium,0.6666666666666666,1
P08273,C0872,3235.64,card,0,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,633,7,0,high,0.875,0
P08274,C0822,7698.16,card,23,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,827,4,2,medium,0.5714285714285714,1
P08275,C0147,2756.41,card,3,Thursday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,593,6,2,high,0.6666666666666666,0
P08276,C0025,1055.05,upi,5,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,306,3,3,low,0.42857142857142855,0
P08277,C0323,9555.64,upi,9,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,313,5,3,high,0.5555555555555556,0
P08278,C0996,11956.55,upi,14,Tuesday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,603,8,0,medium,0.8888888888888888,0
P08279,C0109,4309.51,upi,7,Tuesday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,622,12,1,medium,0.8571428571428571,0
P08280,C0693,1116.78,upi,13,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1426,8,2,high,0.7272727272727273,1
P08281,C0251,1239.26,card,1,Sunday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,180,2,2,high,0.4,0
P08282,C0482,279.1,netbanking,23,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,247,8,3,low,0.6666666666666666,0
P08283,C0715,1648.91,wallet,22,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1231,9,2,low,0.75,1
P08284,C0816,8652.29,upi,19,Thursday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1475,3,3,high,0.42857142857142855,0
P08285,C0682,1504.22,card,20,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,232,8,2,low,0.7272727272727273,0
P08286,C0175,1146.04,upi,5,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1430,10,2,high,0.7692307692307693,1
P08287,C0347,8290.66,card,2,Monday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,210,8,2,high,0.7272727272727273,0
P08288,C0170,9426.5,upi,1,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1401,4,2,low,0.5714285714285714,1
P08289,C0002,1743.88,card,13,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1489,6,4,high,0.5454545454545454,0
P08290,C0646,4961.43,upi,17,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,120,5,3,medium,0.5555555555555556,0
P08291,C0639,1251.69,card,14,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1123,10,1,high,0.8333333333333334,0
P08292,C0558,2116.18,wallet,3,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1243,4,4,low,0.4444444444444444,0
P08293,C0706,482.94,card,15,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,697,7,3,medium,0.6363636363636364,0
P08294,C0362,4273.13,upi,22,Sunday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,595,5,2,low,0.625,0
P08295,C0721,2689.44,netbanking,11,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,531,5,3,low,0.5555555555555556,0
P08296,C0296,1522.44,card,16,Sunday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,830,4,2,high,0.5714285714285714,0
P08297,C0570,2718.87,netbanking,0,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,426,13,1,low,0.8666666666666667,1
P08298,C0590,2404.14,card,19,Monday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1078,8,2,medium,0.7272727272727273,0
P08299,C0202,1303.43,wallet,8,Tuesday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,142,13,0,low,0.9285714285714286,0
P08300,C0289,4440.63,wallet,11,Sunday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,943,5,3,high,0.5555555555555556,0
P08301,C0062,2212.88,card,4,Tuesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1420,9,0,medium,0.9,0
P08302,C0502,2606.39,netbanking,16,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1069,12,1,medium,0.8571428571428571,1
P08303,C0780,691.83,card,2,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,80,15,5,medium,0.7142857142857143,1
P08304,C0126,2629.06,card,5,Monday,2,incorrect_otp,customer,payment_authorization,SERVER_ERROR,834,6,5,high,0.5,0
P08305,C0992,2491.57,card,2,Sunday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,147,4,0,high,0.8,1
P08306,C0049,1305.56,card,21,Thursday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,196,10,4,medium,0.6666666666666666,0
P08307,C0600,5072.27,upi,5,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,964,7,4,low,0.5833333333333334,0
P08308,C0846,362.2,upi,20,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,98,9,0,medium,0.9,0
P08309,C0773,1840.52,upi,12,Monday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,743,7,1,high,0.7777777777777778,1
P08310,C0179,4064.13,card,20,Tuesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1002,3,0,medium,0.75,1
P08311,C0581,24306.74,wallet,18,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,764,10,1,medium,0.8333333333333334,1
P08312,C0879,760.77,card,14,Saturday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,553,4,1,low,0.6666666666666666,1
P08313,C0928,3257.21,card,6,Thursday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1068,5,3,high,0.5555555555555556,0
P08314,C0493,5155.93,upi,12,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,831,7,2,medium,0.7,0
P08315,C0433,3175.91,netbanking,19,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,298,8,2,medium,0.7272727272727273,0
P08316,C0993,869.27,upi,1,Saturday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,910,9,1,medium,0.8181818181818182,0
P08317,C0572,1837.81,upi,18,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1072,7,1,medium,0.7777777777777778,1
P08318,C0302,259.39,card,18,Thursday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1248,9,1,medium,0.8181818181818182,0
P08319,C0964,2992.5,card,2,Wednesday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1430,5,2,medium,0.625,1
P08320,C0761,723.5,upi,2,Friday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,540,10,4,low,0.6666666666666666,0
P08321,C0990,4701.61,upi,5,Tuesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,33,14,1,high,0.875,1
P08322,C0169,1550.88,card,12,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1384,7,2,medium,0.7,0
P08323,C0977,1411.61,upi,13,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,788,9,0,medium,0.9,1
P08324,C0963,3521.18,upi,5,Wednesday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,906,10,3,low,0.7142857142857143,0
P08325,C0269,3867.09,upi,8,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1286,9,4,low,0.6428571428571429,0
P08326,C0364,7124.43,card,23,Saturday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1376,8,0,medium,0.8888888888888888,1
P08327,C0624,2295.34,upi,9,Tuesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,824,6,4,high,0.5454545454545454,1
P08328,C0100,2681.73,card,15,Tuesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1210,10,4,low,0.6666666666666666,0
P08329,C0914,745.22,card,22,Saturday,2,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,394,9,3,medium,0.6923076923076923,0
P08330,C0215,12687.84,upi,14,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,865,4,1,medium,0.6666666666666666,0
P08331,C0995,1170.94,upi,11,Thursday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,976,8,0,medium,0.8888888888888888,1
P08332,C0625,6153.86,upi,12,Friday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,663,14,0,high,0.9333333333333333,0
P08333,C0097,6199.27,card,17,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,409,11,1,high,0.8461538461538461,0
P08334,C0819,4446.63,netbanking,1,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,835,9,4,high,0.6428571428571429,1
P08335,C0630,2351.03,card,13,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,368,12,3,low,0.75,0
P08336,C0548,2074.06,netbanking,16,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1447,6,1,medium,0.75,0
P08337,C0337,2795.94,card,22,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,506,10,1,high,0.8333333333333334,1
P08338,C0359,444.13,card,22,Wednesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1376,6,0,medium,0.8571428571428571,0
P08339,C0290,2904.16,card,0,Saturday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,907,7,2,medium,0.7,0
P08340,C0396,13170.71,card,21,Friday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1145,9,1,medium,0.8181818181818182,1
P08341,C0901,2378.32,upi,10,Sunday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,654,6,1,high,0.75,0
P08342,C0816,2884.94,netbanking,13,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1475,3,3,high,0.42857142857142855,0
P08343,C0360,1070.5,card,11,Sunday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,157,14,8,high,0.6086956521739131,1
P08344,C0347,3589.21,upi,22,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,210,8,2,high,0.7272727272727273,0
P08345,C0124,1369.27,netbanking,13,Monday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,532,4,1,high,0.6666666666666666,1
P08346,C0552,6973.39,upi,16,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,768,5,2,high,0.625,1
P08347,C0653,9333.15,card,11,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1273,4,2,medium,0.5714285714285714,1
P08348,C0538,11609.7,wallet,5,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,855,6,5,medium,0.5,1
P08349,C0654,703.77,card,8,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1111,3,4,high,0.375,1
P08350,C0864,6140.8,upi,11,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,696,12,1,medium,0.8571428571428571,1
P08351,C0907,5692.98,upi,16,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,755,9,2,high,0.75,0
P08352,C0422,1968.31,card,15,Tuesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1249,6,3,medium,0.6,1
P08353,C0336,9824.92,upi,1,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,187,5,1,medium,0.7142857142857143,0
P08354,C0503,4511.77,card,17,Saturday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,821,9,3,low,0.6923076923076923,0
P08355,C0057,11767.72,card,15,Tuesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1399,7,1,high,0.7777777777777778,1
P08356,C0662,839.14,card,9,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,377,7,2,high,0.7,0
P08357,C0879,1459.64,wallet,18,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,553,4,1,low,0.6666666666666666,0
P08358,C0912,3273.86,netbanking,3,Tuesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1269,6,2,high,0.6666666666666666,1
P08359,C0717,9629.54,card,6,Monday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,761,5,4,high,0.5,1
P08360,C0076,4697.56,card,15,Thursday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,732,10,3,high,0.7142857142857143,1
P08361,C0466,1154.78,card,18,Wednesday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,183,11,1,medium,0.8461538461538461,0
P08362,C0285,17612.12,upi,22,Monday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1165,5,2,high,0.625,1
P08363,C0722,2220.07,netbanking,4,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,988,10,2,medium,0.7692307692307693,1
P08364,C0386,1192.33,wallet,4,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,65,7,4,low,0.5833333333333334,0
P08365,C0950,1373.2,upi,22,Tuesday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,140,7,3,high,0.6363636363636364,1
P08366,C0770,786.63,upi,22,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1076,9,2,medium,0.75,1
P08367,C0259,315.04,card,6,Saturday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,910,7,2,medium,0.7,1
P08368,C0477,2652.89,card,16,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,987,8,2,low,0.7272727272727273,0
P08369,C0696,629.8,upi,0,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,500,9,3,low,0.6923076923076923,0
P08370,C0840,4079.25,upi,2,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,167,9,1,medium,0.8181818181818182,0
P08371,C0011,7976.72,netbanking,15,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,360,9,3,high,0.6923076923076923,1
P08372,C0972,4344.3,card,21,Friday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,872,8,2,high,0.7272727272727273,0
P08373,C0672,3115.01,card,1,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,163,6,4,high,0.5454545454545454,0
P08374,C0260,638.51,upi,0,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,31,9,0,medium,0.9,1
P08375,C0393,6946.89,wallet,20,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1001,7,3,medium,0.6363636363636364,1
P08376,C0600,20880.35,upi,6,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,964,7,4,low,0.5833333333333334,0
