payment_id,amount,recovery_probability,expected_recoverable_revenue,recovery_priority,confidence,retry_count,action,status,timestamp,reason,recovery_message,payment_link_id,payment_link_url,payment_link_status
P00566,1419.02,0.3344863249132958,474.64278477846494,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.730916,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09984,1170.05,0.4049891328577752,473.8575349002399,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.730939,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03480,1226.02,0.38541751821896114,472.5295856868107,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.730963,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07609,1447.46,0.32615488603338666,472.0961513378859,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.730987,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01213,1168.25,0.403474777717408,471.35940906836186,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731009,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05376,1309.1,0.3599688809185959,471.23526201053386,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.731034,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05180,1007.0,0.4679243780643332,471.1998487107835,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731057,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06478,2011.81,0.23393838233207798,470.6395769594978,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.731080,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07421,2037.5,0.23088973759187192,470.43784034343906,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.731103,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04472,1341.06,0.3505695454013162,470.1347945558891,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731126,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09060,1512.4,0.3105249651936653,469.6379573588994,Low,High,2,STOP,BLOCKED,2026-08-31T00:01:34.731149,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04670,2516.92,0.18658545287086753,469.62065803974394,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.731173,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09182,2097.41,0.22385512913337433,469.5159863956306,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.731197,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07448,1674.9,0.28029189597558246,469.46089656950306,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.731221,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01852,1487.85,0.3147518067187489,468.3034756264905,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.731244,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02325,1105.24,0.42206730595834424,466.4856692374004,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.731267,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08299,1303.43,0.35722667154685583,465.6199604943183,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.731290,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00127,1679.19,0.27720182879242367,465.4745388899499,Low,High,2,STOP,BLOCKED,2026-08-31T00:01:34.731318,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00327,1081.17,0.4304811513484955,465.42330640345295,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731344,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05481,1121.55,0.41475102654503554,465.1640138215846,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.731369,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00622,1370.61,0.33920426611908316,464.91675918547656,Low,High,2,STOP,BLOCKED,2026-08-31T00:01:34.731393,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05502,977.19,0.4757664677416906,464.9142346125027,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.731417,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04845,1276.26,0.3639752836541048,464.5270955163878,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.731440,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08543,1268.9,0.3643344738990059,462.30401393044866,Low,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.731464,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05016,2100.04,0.21965315068716065,461.28040256906485,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.731486,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06797,1154.44,0.3992484019600964,460.90832515881374,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.731528,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07824,1366.89,0.33716570179989946,460.8684261332646,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.731555,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08923,834.45,0.5515233601321159,460.2186678622441,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731580,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00990,836.51,0.5501184235264338,460.17956246409716,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.731605,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00233,1876.11,0.24458819297268117,458.8743547179768,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.731630,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04372,1198.33,0.3824861078107698,458.34457757287976,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.731654,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02012,3210.35,0.14246349098549477,457.3576682852831,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731677,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03093,923.42,0.49523652451804734,457.3113114704553,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731701,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08145,1016.82,0.4472839291810767,454.80724486990243,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731725,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02422,1256.01,0.36192342306596065,454.57943860507726,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731750,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01068,1415.47,0.31965861449370225,452.46717905740076,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.731774,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03129,1678.81,0.26949643118598615,452.4333036393454,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.731798,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08164,810.99,0.5577056990213385,452.2937448493153,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731822,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07070,1333.67,0.3388567790816163,451.92312055777927,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731846,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00235,3332.35,0.13561321007412827,451.91068059052134,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.731871,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05349,1155.94,0.39084181443216304,451.7896869747146,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.731896,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07637,1536.4,0.2940052495320304,451.7096653810115,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.731920,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09445,1239.12,0.36415050107137326,451.22616888756,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.731943,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07223,1587.48,0.28410579755396254,451.01227150096446,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.731967,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07655,1344.73,0.3352689145068897,450.84616740484984,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.731991,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01451,888.88,0.5064919560492911,450.21056989309386,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732014,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07462,1237.71,0.3631676353152307,449.49621390601425,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.732038,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01705,1293.05,0.34740901711150396,449.2172295760302,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732062,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08494,1096.06,0.40878762436999305,448.0557635669746,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.732085,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00345,1202.61,0.37217895207601015,447.5861295561305,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.732109,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01501,1222.86,0.36560533330472694,447.0841378850184,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.732132,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05389,946.11,0.47170554204187226,446.2853303812358,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.732156,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09648,1093.03,0.40822741044691296,446.20480644078924,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732184,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04070,1329.84,0.33523272444236024,445.8058862724283,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732208,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01997,1314.72,0.3389636297233157,445.6422632698376,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.732230,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09530,1435.15,0.31005264293836404,444.9720505129932,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.732253,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09608,940.32,0.4718394196385746,443.6800430745445,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732274,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01999,995.62,0.4447524726650004,442.8044568347277,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732297,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03280,1225.24,0.35990398336450447,440.9687565775254,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732320,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09512,1227.91,0.35894353027092646,440.75035025497334,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.732342,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08039,2273.26,0.19307895927470195,438.91867496080897,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732364,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04296,1382.29,0.31491365498744034,435.3019961525889,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.732387,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03799,1187.78,0.36627353505991506,435.0523794734659,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.732409,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01491,825.4,0.5268713110341082,434.8795801275529,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732431,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06517,2341.97,0.18537061060690943,434.1324089230636,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732454,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08932,1232.52,0.35196966040718186,433.8096458450598,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.732477,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05984,2110.93,0.20534149187105732,433.461515435371,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.732499,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02743,1549.14,0.27896294007615674,432.1526489895775,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.732522,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09399,1519.25,0.2843605360669109,432.0147444196544,Low,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.732545,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03520,1483.28,0.2908008672998404,431.33911044850726,Low,High,1,STOP,BLOCKED,2026-08-31T00:01:34.732567,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03072,908.34,0.47412923703735516,430.6705511705112,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732590,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04928,850.84,0.5059957182704625,430.52139693324034,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732612,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07515,1821.34,0.23626190283118864,430.3132541025571,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.732635,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05172,992.18,0.432891982118931,429.5067668187609,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732657,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00137,1198.76,0.3582920350823404,429.5061599753064,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732681,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02654,1531.85,0.28034189569374457,429.4417329184626,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732704,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03902,2475.69,0.17340671144743755,429.3012614633067,Low,High,2,STOP,BLOCKED,2026-08-31T00:01:34.732727,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07643,997.9,0.4292265361680404,428.3251604420875,Low,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.732749,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08975,908.86,0.470153934846925,427.3041052249763,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732771,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00316,813.36,0.5253385539104993,427.28936620864374,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732793,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00757,1619.06,0.26342167959801366,426.49550456995996,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.732816,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P04762,1198.62,0.3543608886856195,424.7440483963572,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732839,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03267,1028.77,0.4128047925590603,424.68118644098445,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732861,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01005,1771.27,0.23949973455334916,424.2186948223108,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732883,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00417,930.75,0.45458602027208384,423.10593836824205,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.732906,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02974,916.74,0.45917617140659767,420.9451633752843,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732929,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07349,1199.17,0.3507610176399716,420.62208952332475,Low,Medium,1,STOP,BLOCKED,2026-08-31T00:01:34.732951,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05422,1170.54,0.3580815661298113,419.14879641758927,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.732973,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07666,938.48,0.44659301347981617,419.1186112905379,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.732996,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00013,905.23,0.4607089602700924,417.0475721052957,Low,High,0,STOP,BLOCKED,2026-08-31T00:01:34.733018,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P05557,2007.6,0.20748450652367517,416.54589529693027,Low,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.733041,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P06813,1095.15,0.38034433679542284,416.53410044150735,Low,Medium,0,STOP,BLOCKED,2026-08-31T00:01:34.733318,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P09010,1722.51,0.24174121000615717,416.40165164770576,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.733358,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01647,1134.27,0.366602895305432,415.82666605809237,Low,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.733385,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
